linear,lasso,ridge,scad,mcp
0.25622524538813707,-10.671705455287785,-29.462023383394182,0.09639220062318543,0.09639220062318543
-0.5006559020764598,-10.642257152212473,-27.72466964020684,-0.057486307223399535,-0.057486307223399535
-0.7366592126434455,-11.53093996020769,-29.753237357125272,-0.06547852948483524,-0.06547852948483524
0.15898439126308972,-10.6218555105755,-28.310737198497854,-0.06943426189158686,-0.06943426189158686
-0.45995310307668547,-11.09873579579294,-28.57267047763066,-0.04150333090916547,-0.04150333090916547
-0.30983373008405124,-11.091560373689816,-29.115559134677227,-0.06401710928642501,-0.06401710928642501
-0.3343684351402061,-10.48099073638678,-27.999558237765932,-0.0436343226188427,-0.0436343226188427
0.2016332382510484,-10.3792770247776,-28.549037146318575,0.03704411536642738,0.03704411536642738
-0.5170214317389963,-11.220483964879378,-29.913541628761493,0.006605177739942292,0.006605177739942292
0.76596694648822,-10.65608112676091,-28.62775991727392,0.08110149440791758,0.08110149440791758
0.9712954282243373,-9.927993227008677,-27.869449831037713,0.11112718825305024,0.11112718825305024
-0.2230500711829535,-11.088945275489444,-28.985320099187454,-0.09153722518576046,-0.09153722518576046
0.40031877452291553,-10.309168456743542,-27.903354939450736,0.046145115321237995,0.046145115321237995
1.613794818513668,-9.425101575955495,-26.817483787383317,0.07118118995776967,0.07118118995776967
0.3541341881714857,-10.6087361392226,-29.06602195171947,0.0010482953685198027,0.0010482953685198027
0.7358716116925592,-10.282910532863298,-28.36500572315653,0.07400265626134228,0.07400265626134228
-0.5668630739557443,-10.772546001306296,-28.2482393056169,-0.04386050423933341,-0.04386050423933341
2.139201422664314,-8.95701327231098,-27.036680581015716,0.22101930840698003,0.22101930840698003
-0.3598544242269526,-10.94601838541601,-28.73790120815753,-0.018378004462434205,-0.018378004462434205
0.08979386719484239,-10.705752018725377,-28.773782133849146,0.0464502819206416,0.0464502819206416
1.846656045219632,-9.350547892117461,-27.2968862486168,0.16967054679794558,0.16967054679794558
0.34042119658775505,-10.415809157076175,-28.355785121341924,-0.04141432120977129,-0.04141432120977129
-1.2112818454274787,-11.0545926192842,-28.397722701740463,-0.0668298009080246,-0.0668298009080246
-0.15391721412164827,-10.584707862787326,-28.147890136089806,-0.027293513772931988,-0.027293513772931988
-0.6953000969331242,-11.357651768893831,-29.6332957295401,-0.02563546504518399,-0.02563546504518399
0.36932261701568336,-10.282836550140061,-28.037822866333208,0.0231554317469147,0.0231554317469147
-0.5137575054638575,-11.021378688086514,-28.55620340661838,-0.07390754685938816,-0.07390754685938816
-0.28105487485166236,-10.787995121078552,-28.555705380738807,-0.035935178251733646,-0.035935178251733646
0.587650845732739,-10.234556472961046,-27.79403524843761,-0.021741397676450447,-0.021741397676450447
-0.5835904197153923,-11.474549601640383,-29.802513385948977,0.013597480636491355,0.013597480636491355
-0.5010740363676263,-10.458281171385487,-28.2528640770837,0.01062205967603802,0.01062205967603802
1.4427868010753997,-9.533344790294528,-27.46368045801222,0.16191950754240736,0.16191950754240736
0.9078307290985492,-9.844163843891288,-27.578089906918386,0.03290779379641151,0.03290779379641151
0.5882105589161171,-10.292374179492654,-28.61063095663937,0.04860002226065774,0.04860002226065774
-1.3679021796274924,-11.38129247015349,-29.13730988236751,-0.13820113912066745,-0.13820113912066745
0.9953550204846096,-9.887464414893657,-27.97769981524037,0.13562734816548527,0.13562734816548527
-0.24271658217234915,-10.738413559463147,-28.60245854605172,0.006444571410085587,0.006444571410085587
-0.15902197893365155,-10.545095760393203,-28.303468167163267,-0.02923405130438539,-0.02923405130438539
0.07895763080310303,-10.638356185868936,-28.557467320313897,0.06727132069372033,0.06727132069372033
0.43750281648615896,-10.635105586188317,-28.497048441213728,0.017272648800513934,0.017272648800513934
0.526866374030007,-10.548710786124808,-28.439191916934902,0.1049206849801152,0.1049206849801152
-1.253853641417919,-11.707102913683933,-29.81656168080709,-0.12991669134392225,-0.12991669134392225
0.23723373107578993,-10.027454655165052,-27.81639398410688,-0.04898321179014431,-0.04898321179014431
0.2618428178181631,-10.192022308465774,-27.92862289110026,0.11972867808373167,0.11972867808373167
0.7335841573135298,-10.090480743662205,-28.565933970735486,0.1285078751486708,0.1285078751486708
-1.5316045575386141,-11.622271808722253,-29.405285856051997,-0.21272091817910166,-0.21272091817910166
0.9087260282770444,-10.100876959211085,-27.766861604549604,0.05598707456603336,0.05598707456603336
0.5217589101351479,-10.107755206832309,-27.799201849991007,-0.04888288806395735,-0.04888288806395735
0.2184398114439574,-10.293389698800539,-28.083320013625013,-0.0027997931312029323,-0.0027997931312029323
0.4602564954290784,-10.512448094554642,-28.627937257203854,0.11348845229873916,0.11348845229873916
0.4373935268262983,-10.743043367907774,-29.316813789031613,0.11828251485249552,0.11828251485249552
0.38734814173712095,-10.372586081515998,-28.10551038777458,-0.0720064177934745,-0.0720064177934745
0.31270584648623867,-10.622731102788862,-28.482413889499384,-0.061525558773496414,-0.061525558773496414
0.7196774093707603,-10.290760499922307,-28.476379079066206,0.06619800381982088,0.06619800381982088
-0.5952713315750771,-10.627494624575533,-27.90201464722955,0.008224544043031301,0.008224544043031301
-0.023807522877987708,-10.567196455037504,-28.188323425620638,-0.006009417940816775,-0.006009417940816775
0.8536779775299266,-9.911598416473403,-28.236071940032396,0.14625157114585363,0.14625157114585363
-1.6859138694324969,-12.119414651972335,-30.300644676979772,-0.13722068140566535,-0.13722068140566535
1.3387548890405583,-9.707618636189117,-28.07666447449214,0.1324404097918972,0.1324404097918972
-0.24529440970738392,-10.711291643857138,-28.387713098433245,0.0020517017369741097,0.0020517017369741097
-0.3844016872319429,-11.07542458554554,-29.121052556025255,-0.02219260072062923,-0.02219260072062923
-0.0542270915678813,-10.826445343325275,-28.649322745048266,0.04007547705296588,0.04007547705296588
0.02030322654836425,-10.643099086365169,-28.655095221306098,0.014095089367387459,0.014095089367387459
-0.5600633881419839,-11.328765933212885,-29.41693557667292,0.03816329672116581,0.03816329672116581
2.134496767365917,-8.997278541194873,-27.268815307527966,0.19079560507334747,0.19079560507334747
-2.0897473665062023,-12.440597444545844,-30.441566645644286,-0.12064278127820671,-0.12064278127820671
0.6875947677518184,-10.404421371088283,-28.12290786768159,0.049933815377301016,0.049933815377301016
0.9430733920847842,-9.538942595190356,-27.024153055069995,0.10183377063120247,0.10183377063120247
0.1617793946331716,-10.490981374213,-27.812404656538043,-0.028630870470564673,-0.028630870470564673
0.5531370611270461,-10.272272338952952,-28.584149515911555,0.1324901435471162,0.1324901435471162
0.6514664868184781,-9.819151750743451,-27.41364366115561,0.04165565910045643,0.04165565910045643
